date,text,name,label,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
2017-05-01,miss page,stair twitter archive,1,1,2,2,0,100,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,fuck money fuck justice fuck morals fuck civilized fuck rules fuck laws die manmade words there s thing true good true evil,Eric Harris,1,1,22,22,13.64,72.73,9.09,4.55,0,0,0,0,0,0,4.55,0,27.27,0,0,27.27,0,4.55,0,0,0,0,0,27.27,4.55,0,0,0,45.45,13.64,31.82,0,31.82,0,13.64,0,0,0,0,9.09,0,0,0,0,0,0,0,27.27,0,0,27.27,0,0,0,0,0,0,0,0,0,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-29,refuse acknowledge holiday unless halloween leave it,stair twitter archive,1,1,7,7,42.86,85.71,28.57,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-20,fucking police police england shot innocent man head seven times coincidence white think not fuck police mood music tristania rule august 22 2006 04 27 am made lt gen wow kick ass wow best multiplayer game earth mood tired music rammstein,Kimveer Gill,1,1,41,41,17.07,73.17,9.76,0,0,0,0,0,0,0,0,0,9.76,2.44,2.44,7.32,0,0,0,0,2.44,2.44,12.2,7.32,4.88,0,0,2.44,19.51,9.76,4.88,0,4.88,0,7.32,2.44,2.44,0,0,0,0,0,2.44,7.32,2.44,4.88,0,12.2,4.88,2.44,7.32,0,4.88,0,0,4.88,7.32,2.44,7.32,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,missing something wanted cry whenever group projects would issued always one of last person partner up felt like nobody kids conversed ease wanted interact whereas would rather sit front class near teacher desperately wanted people like me time leave alone completely something beyond introvert felt lost started learn things couldn t handed life make decisions make friends own make friends elementary school although made friends school never hung school afraid even call phone hell afraid call grandmother phone fearing grandfather would answer would always hang him first sad memory truly say changed life friend michael moved away first grade emotional really don t understand barely knew kid remember hugging fighting back tears last day school fair wasn t coolest kid either memory stuck reason control,Randy Stair,1,1,125,125,25.6,89.6,24,4.8,1.6,0.8,0,0,0.8,0,3.2,0,16,3.2,9.6,3.2,3.2,6.4,4,2.4,1.6,1.6,2.4,0.8,17.6,1.6,4,4.8,16,5.6,10.4,4,1.6,4.8,28,8.8,5.6,6.4,2.4,4,0.8,0,4,2.4,0,0.8,1.6,2.4,0,1.6,0.8,0,17.6,4,3.2,9.6,8,3.2,0,0,0,0.8,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-28,disclaimer link contains clown could conceived nightmare may terrifying able overcome phobia confront it brace yourself,Adam Lanza,1,1,16,16,50,62.5,18.75,6.25,0,0,0,0,0,0,6.25,0,12.5,12.5,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,0,18.75,12.5,6.25,0,25,6.25,0,6.25,6.25,0,6.25,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-14,remember fail,stair twitter archive,1,1,2,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-18,acceptable earth here dead rules consequences personally want hurt anyone ever,stair twitter archive,1,1,11,11,27.27,72.73,27.27,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,18.18,0,0,0,0,0,0,9.09,0,0,0,18.18,9.09,9.09,0,0,9.09,45.45,9.09,9.09,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-24,make another ep please signed everybody,stair twitter archive,1,1,6,6,33.33,66.67,33.33,16.67,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,16.67,16.67,0,0,0,0,33.33,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-27,crazy much youtube changed since first started 2007 2008 content used worth watching,stair twitter archive,1,1,13,13,38.46,84.62,23.08,0,0,0,0,0,0,0,0,0,23.08,0,23.08,0,0,0,7.69,0,0,7.69,23.08,0,0,0,0,0,7.69,0,7.69,7.69,0,0,23.08,0,23.08,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,23.08,7.69,0,15.38,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-06,expected far all atlanta wants more,stair twitter archive,1,1,6,6,33.33,83.33,33.33,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-03,life pretty bad redneck mormons make mad way out i'm sad,William Atchison,1,1,11,11,18.18,90.91,18.18,9.09,9.09,9.09,0,0,0,0,0,0,18.18,9.09,0,18.18,0,0,9.09,0,0,0,0,0,0,0,0,0,36.36,9.09,27.27,0,9.09,9.09,27.27,0,9.09,0,9.09,0,0,9.09,0,0,0,0,0,9.09,0,9.09,0,0,18.18,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0
2016-09-22,cool special worthless sack shit needs punished and punishments result death,stair twitter archive,1,1,11,11,36.36,90.91,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,9.09,0,0,0,9.09,0,0,0,0,54.55,18.18,36.36,0,27.27,9.09,27.27,0,9.09,9.09,0,0,0,9.09,0,9.09,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-06,lmao,stair twitter archive,1,1,1,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,tolerate stupidity stupid deserve shot,stair twitter archive,1,1,5,5,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-28,sold me whole line outfits sale ask questions,stair twitter archive,1,1,8,8,25,75,25,12.5,12.5,12.5,0,0,0,0,0,0,25,0,12.5,12.5,0,0,0,0,0,12.5,0,0,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,shitheads get real fights get frickin asses wooped place little girl know hate star wars fans get farigin life boring geks know hate racism anyone hate blacks asians mexicans people country race arent different color woopie freakin doo man goes black people too i've seen people ricki lake opra whatever saying things like white boy whitie say dat cuz white yea you white people du same white bad bet dat stuff cuz white boy al stuff pisses end possible blacks racist ya know people think drug street arms ripped off burnt shut stumps every person race hate come beat crap you people scum society arent worth damn piece worm crap trash dont let catch making fun someone different color come break f ck ng legs plastic spoon dont care long takes thats legs mind,Eric Harris,1,1,134,134,9.7,73.88,17.16,8.21,2.99,0.75,0,2.24,0,0,5.22,0,17.91,5.22,0.75,16.42,0,0.75,0.75,1.49,2.99,2.24,0,4.48,14.93,0,0,8.96,11.94,1.49,10.45,0,8.21,0,12.69,2.99,2.24,0,2.99,1.49,0,1.49,0,9.7,8.21,1.49,0,7.46,5.97,1.49,0.75,0,9.7,2.99,4.48,1.49,0,0.75,0,0,1.49,0,0,0.75,0,0.75,0.75,0,0,0,0,0,0,0,0,0.75,0,0,0
2012-10-31,autisk bite infect autism way cure stop playing building games year,William Atchison,1,1,11,11,18.18,63.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,9.09,0,0,36.36,0,0,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-04-30,well as soon start thread i'll start posting so hurry up,Jeffrey Weise,1,1,11,11,9.09,81.82,54.55,9.09,9.09,9.09,0,0,0,0,0,0,27.27,9.09,0,18.18,9.09,27.27,18.18,18.18,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,0,9.09,36.36,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0
2016-11-15,miss you,stair twitter archive,1,1,2,2,0,100,50,50,50,0,0,50,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,know sound like fraidy cat time unless endured understand words can't describe pain,stair twitter archive,1,1,13,13,23.08,76.92,15.38,0,0,0,0,0,0,0,0,0,30.77,7.69,0,30.77,0,0,7.69,7.69,7.69,0,0,0,15.38,0,0,0,7.69,0,7.69,0,0,0,30.77,15.38,0,0,0,0,0,0,7.69,7.69,0,7.69,0,7.69,0,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0
2016-10-08,i'm one needs help planet does,stair twitter archive,1,1,6,6,0,83.33,50,16.67,16.67,16.67,0,0,0,0,0,0,50,33.33,0,50,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0
2017-02-01,mean bright white skin glowing pink eyes long black purple hair dangling me screamed legit screamed saw,stair twitter archive,1,1,17,17,23.53,88.24,5.88,5.88,5.88,5.88,0,0,0,0,0,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,17.65,5.88,11.76,0,0,0,5.88,5.88,0,0,0,0,0,0,0,70.59,47.06,11.76,11.76,17.65,17.65,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-06,can't believe watched amazing,stair twitter archive,1,1,4,4,75,100,25,0,0,0,0,0,0,0,0,0,50,25,0,50,0,0,0,0,25,0,0,0,0,0,0,0,25,25,0,0,0,0,25,25,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0
2017-05-18,NaN,stair twitter archive,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-23,psychiatrist told need look bright side things,William Atchison,1,1,7,7,14.29,85.71,14.29,14.29,0,0,0,0,0,0,14.29,0,42.86,0,14.29,28.57,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,go back home made sure stay barnes noble least two hours case mother left later usual always ever meticulously careful everything i ve done last day went classes quickly took final exams left classes lined final exams everyone group socialize stood side alone everyone must thought complete loser thank goodness last day people classes angered end last time would ever see college drive home cried listened music radio always did failed get life wanted moorpark nothing going life except prospect starting new life santa barbara hope seemed bleak way things went moorpark feared worst things might turn santa barbara give try desperate life know deserve life wanted attractive girls life sex love men able life me deserve it magnificent matter much world treated otherwise,Elliot Rodger,1,1,124,124,24.19,86.29,19.35,6.45,1.61,1.61,0,0,0,0,4.84,0,20.97,4.03,10.48,8.06,2.42,3.23,0.81,0.81,0.81,2.42,0.81,0,9.68,0.81,0,2.42,12.9,6.45,6.45,1.61,0.81,3.23,16.13,2.42,0.81,4.03,2.42,6.45,0.81,0,0.81,2.42,0.81,1.61,0,7.26,0,5.65,1.61,0,25.81,4.84,3.23,16.13,5.65,3.23,1.61,1.61,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,columbine one reported stories 90s opened pandora's box bullied outcasts saw attention e got deed crime always existed columbine catalyst made school attacks common,William Atchison,1,1,24,24,45.83,54.17,4.17,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,8.33,0,4.17,0,0,0,4.17,0,4.17,0,4.17,0,16.67,4.17,4.17,0,0,4.17,0,0,0,4.17,4.17,0,0,0,0,0,0,0,12.5,0,4.17,8.33,8.33,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,4.17,0,0,0
NaN,everything wanted do me cursed world seen never unseen never forget it forgive it hope one day beautiful girlfriend live life desire slowly faded away dark miserable place year previously lonely unwanted miserable seething rage world kept thinking boys easily able get girlfriends straight went puberty couldn t fathom it hated despised it kept thinking leo bubenheim kissed girl nicole sagebrush cantina twelve twelve able intimate experience girl twelve eighteen still kissless virgin envy leo became obsession kept asking sister information him refused tell anything frightfully wondered lost virginity already likely had popular kid girls desired him leo happily living heavenly life knowledge he s worth something world wallow misery loneliness life fair one either accept fact keeling defeat one harness strength,Elliot Rodger,1,1,122,122,32.79,81.97,21.31,9.02,3.28,0.82,0,0,2.46,0,5.74,0,11.48,2.46,9.02,2.46,0,0.82,0.82,0,1.64,0.82,5.74,0,13.11,0.82,1.64,4.1,19.67,9.02,10.66,4.1,3.28,5.74,22.13,6.56,0,4.1,4.1,3.28,4.92,0,1.64,2.46,1.64,0,0,6.56,0,3.28,3.28,0,12.3,0.82,4.92,6.56,0,4.1,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,sister first day sister met them believe easter sunday played splendidly backyard soon came times began uneasy feelings nervousness fear around two girls mainly thought girls hated me way treated girls school played big part resentment towards time resentment would grow larger treated unfairly female gender mother took us premiere star wars episode 3 revenge sith huge star wars fan big day me episode 3 would complete whole star wars saga anticipated movie able see everyone else made feel special really liked character anakin skywalker amazed see epic transformation darth vader high quality big screen finally something brag about told everyone school next day went premiere mother friends george lucas problem eighth graders thought star wars nerdy interest didn t really care left frustrated disappointed reaction middle school approached ultimate end miserable time there,Elliot Rodger,1,1,134,134,29.1,78.36,16.42,5.22,2.99,1.49,0.75,0,0,0.75,2.24,0,14.93,1.49,9.7,3.73,1.49,4.48,2.24,0,0,2.24,3.73,0,11.19,2.99,0.75,2.99,18.66,6.72,11.94,2.99,6.72,1.49,12.69,3.73,1.49,2.24,1.49,0.75,0,1.49,2.24,3.73,2.24,0,1.49,0,0,0,0,0,23.13,3.73,8.96,9.7,2.99,1.49,2.24,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-04,holy hell beard huge,stair twitter archive,1,1,4,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-18,as late eric harris said 'i hate fucking world ' read andrew blaze journal entries egs wiki,stair twitter archive,1,1,16,16,18.75,50,12.5,6.25,6.25,6.25,0,0,0,0,0,0,12.5,0,6.25,6.25,0,0,6.25,6.25,0,0,0,6.25,6.25,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,6.25,0,0,6.25,0,12.5,0,6.25,6.25,6.25,0,6.25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0
2017-01-10,every ghost squad recruit wears bracelet left wrist seems normal glance inside consists detailed history,stair twitter archive,1,1,15,15,33.33,66.67,13.33,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,26.67,6.67,0,6.67,6.67,6.67,0,6.67,0,6.67,6.67,0,0,6.67,6.67,0,0,0,20,0,13.33,6.67,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-06,though ending andy adult college giving last physical reminders childhood away free innocent youth touches heart reminds i'm longer kid let alone teenager wish ocarina ability majora's mask could fly back 90s early 2000s re live life went hell,William Atchison,1,1,39,39,28.21,76.92,15.38,2.56,2.56,2.56,0,0,0,0,0,0,12.82,7.69,2.56,5.13,0,5.13,2.56,2.56,0,0,5.13,2.56,7.69,0,0,5.13,12.82,7.69,5.13,0,2.56,2.56,5.13,0,0,5.13,0,0,0,0,0,2.56,0,0,2.56,7.69,2.56,5.13,0,0,25.64,5.13,2.56,17.95,2.56,2.56,0,0,2.56,2.56,0,0,0,0,5.13,0,0,0,0,0,0,0,0,5.13,0,0,0
2006-08-24,raining rained couple days ago iwent walk rain raining much went really went get beer dep dark outside raining rush back home wish rain pick up otherwise would'a perfect see people running rain makes laugh know people quickly rush car home shopping mall get wet get it umbrellas i use umbrellas trenchcoat flew behind couple times wind picked up windy way like it deserted every street looked like everyone died cuz' person anywhere another reason liked it lol well one one see people like 95 less population regular ever notice clouds turn grey humans become sparse like even rain even rain i'll never understand humans way live lives feelings things want life probably something invisible gods pray to meh mood listen song know,Kimveer Gill,1,1,124,124,18.55,77.42,29.03,6.45,1.61,1.61,0,0,0,0,4.84,0.81,18.55,2.42,4.84,12.1,1.61,7.26,4.03,1.61,0.81,4.84,2.42,0,6.45,0,0,4.84,4.84,4.03,0,0,0,0,17.74,5.65,4.03,2.42,2.42,3.23,0,0,1.61,6.45,3.23,1.61,1.61,1.61,0,0.81,0,0.81,17.74,6.45,4.03,5.65,0,0.81,4.03,1.61,0.81,0.81,0.81,0.81,0.81,3.23,2.42,0,0,0,0,0,0,0,0,2.42,0,0,0
2017-01-19,i'm surprised intelligent enough even know tombstone pizza is,stair twitter archive,1,1,9,9,33.33,100,44.44,11.11,11.11,11.11,0,0,0,0,0,0,33.33,22.22,0,33.33,0,11.11,0,0,0,11.11,0,0,0,0,0,0,22.22,22.22,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0
2015-03-08,a neet neet young person not education employment training dude ive neet like 2 years sunday monday longer bear meaning me week goes day now,William Atchison,1,1,25,25,16,76,20,8,8,8,0,0,0,0,0,4,8,4,0,8,0,4,0,0,4,0,4,0,4,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,36,4,0,32,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,first gameboy console started playing pokemon red version hooked instantly started collecting pokemon cards james always compared traded them pokemon anime cartoon became favorite show television fun captivating hobby every boy school folder pokemon cards provided something have something show off something talk about best cards shinies everyone coveted them mother still friends george lucas got invites red carpet premiere star wars episode 1 always always huge star wars fan already seen original trilogy many times considered lucky able go premiere new star wars movie absolutely astonishing experience mother georgia young stayed home babysitter episode 1 infamous lesser movie three new prequels kid enjoyed much afterwards met actors shook hand jake lloyd actor played anakin skywalker movie second grade year flew like breeze don t remember much it blast recess lunch played lot shane tommy would play pokemon,Elliot Rodger,1,1,138,138,33.33,68.84,16.67,5.07,1.45,0,0,0,0,1.45,3.62,0,9.42,2.17,7.25,1.45,0.72,2.17,1.45,0,0,5.07,3.62,0,8.7,1.45,0.72,2.17,10.87,7.97,2.9,0.72,2.17,0,10.14,2.17,0,0.72,3.62,3.62,0,0,2.17,4.35,2.9,0,0.72,1.45,0.72,0,0,0.72,15.22,2.17,2.17,10.87,2.17,2.17,12.32,1.45,0.72,0,0,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,hey i'm sociopathic mass murder maniac shithole middle american desert severe crippling depression repressed anger issues constant physical mental pains motivation life surprise would end playing extremely violent video games like help relax,William Atchison,1,1,33,33,39.39,81.82,9.09,3.03,3.03,3.03,0,0,0,0,0,0,6.06,6.06,0,3.03,3.03,0,0,0,0,3.03,0,3.03,9.09,0,0,0,36.36,9.09,27.27,3.03,15.15,3.03,12.12,3.03,3.03,3.03,0,3.03,3.03,0,0,0,0,0,0,12.12,3.03,9.09,0,0,12.12,0,6.06,6.06,3.03,3.03,12.12,0,0,0,3.03,0,0,3.03,3.03,0,0,0,0,0,0,0,0,3.03,0,0,0
NaN,darkest hell experience alone men get enjoy company women nothing left live revenge women must punished crimes rejecting magnificent gentleman myself popular boys must punished enjoying heavenly lives sex girls suffer lonely virginity already june living santa barbara two years two whole years lived college town full young attractive students partied sex time didn t get experience it one invited parties times went isla vista none beautiful blonde girls showed interest sex me one girl crimes cannot go unpunished thought injustices dealt me eager became revenge it s left didn t want die knew kill exacted revenge avoid getting captured imprisoned while deciding whether would exact retribution isla vista santa barbara city college places suffered greatly hands everyone there seen attractive young couples walking around,Elliot Rodger,1,1,125,125,36,77.6,18.4,4.8,2.4,2.4,0,0,0,0,2.4,0,12.8,4,6.4,4,2.4,1.6,0.8,1.6,2.4,2.4,3.2,0.8,8.8,0,0,6.4,20,9.6,10.4,0.8,5.6,4,10.4,3.2,0,3.2,0,3.2,0.8,0.8,0.8,4.8,2.4,0,0.8,4.8,0.8,0.8,3.2,0,15.2,2.4,5.6,7.2,3.2,0,1.6,0,0,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-07,rt andrew going give world little insight really lurks around shadows everyday l,stair twitter archive,1,1,13,13,23.08,61.54,15.38,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,15.38,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,23.08,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,38.46,7.69,23.08,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-14,life hanging thread zero chance survival we'll accept screams top profanity reactions gasps,stair twitter archive,1,1,13,13,38.46,76.92,15.38,7.69,7.69,0,7.69,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,0,0,7.69,0,7.69,0,0,0,15.38,7.69,7.69,0,0,0,23.08,7.69,7.69,0,7.69,0,0,0,0,7.69,0,7.69,0,7.69,0,7.69,0,0,7.69,0,7.69,0,0,15.38,7.69,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0
2011-10-05,i'm going bother addressing know someone like wants troll prevent misrepresenting position must affirm remotely superstitious,Adam Lanza,1,1,16,16,43.75,68.75,18.75,12.5,6.25,6.25,0,0,0,0,6.25,0,25,12.5,0,18.75,6.25,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,6.25,0,6.25,0,31.25,6.25,0,12.5,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,12.5,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0
2016-12-13,one time grandfather put cat bag shot field around 700 yards house bag flew air left,stair twitter archive,1,1,16,16,6.25,62.5,12.5,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,6.25,6.25,0,0,0,12.5,0,6.25,6.25,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,37.5,12.5,18.75,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-30,thing man whatever floats boat,stair twitter archive,1,1,5,5,20,60,40,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-07,my3wordweakness they're still breathing,stair twitter archive,1,1,4,4,50,100,50,0,0,0,0,0,0,0,0,0,25,25,0,25,0,25,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,0
